"VPID","APID","GENERIC_NAME","CHEMICAL_NAME","DESC"
"41942011000001100","17791111000001105","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Phoenix Healthcare Distribution Ltd)"
"41942011000001100","19706711000001107","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (DE Pharmaceuticals)"
"41942011000001100","32395411000001104","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Kent Pharma (UK) Ltd)"
"41942011000001100","33932211000001100","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Somex Pharma)"
"41942011000001100","34554511000001101","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Zentiva Pharma UK Ltd)"
"41942011000001100","35727711000001105","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Viatris UK Healthcare Ltd)"
"41942011000001100","36465711000001104","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Crescent Pharma Ltd)"
"41942011000001100","37041111000001100","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Mawdsley-Brooks & Company Ltd)"
"41942011000001100","37893411000001102","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Dawa Ltd)"
"41942011000001100","38802911000001107","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Medihealth (Northern) Ltd)"
"41942011000001100","40251511000001107","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Rivopharm (UK) Ltd)"
"41941911000001107","650911000001103","Azithromycin 200mg/5ml oral suspension","Azithromycin","Zithromax 200mg/5ml oral suspension (Pfizer Ltd)"
"41941911000001107","13652511000001104","Azithromycin 200mg/5ml oral suspension","Azithromycin","Azithromycin 200mg/5ml oral suspension (A A H Pharmaceuticals Ltd)"
"41941911000001107","14166911000001104","Azithromycin 200mg/5ml oral suspension","Azithromycin","Azithromycin 200mg/5ml oral suspension (Teva UK Ltd)"
"41941911000001107","15070811000001101","Azithromycin 200mg/5ml oral suspension","Azithromycin","Azithromycin 200mg/5ml oral suspension (Sigma Pharmaceuticals Plc)"
"41941911000001107","15419311000001104","Azithromycin 200mg/5ml oral suspension","Azithromycin","Zithromax 200mg/5ml oral suspension (Waymade Healthcare Plc)"
"41941911000001107","16451211000001104","Azithromycin 200mg/5ml oral suspension","Azithromycin","Zithromax 200mg/5ml oral suspension (Lexon (UK) Ltd)"
"41941911000001107","17283411000001107","Azithromycin 200mg/5ml oral suspension","Azithromycin","Azithromycin 200mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)"
"41941911000001107","17481011000001103","Azithromycin 200mg/5ml oral suspension","Azithromycin","Zithromax 200mg/5ml oral suspension (Mawdsley-Brooks & Company Ltd)"
"41941911000001107","20281711000001105","Azithromycin 200mg/5ml oral suspension","Azithromycin","Azithromycin 200mg/5ml oral suspension (Sandoz Ltd)"
"41941911000001107","21781011000001106","Azithromycin 200mg/5ml oral suspension","Azithromycin","Azithromycin 200mg/5ml oral suspension (Waymade Healthcare Plc)"
"41941911000001107","22615611000001105","Azithromycin 200mg/5ml oral suspension","Azithromycin","Azithromycin 200mg/5ml oral suspension (DE Pharmaceuticals)"
"41941911000001107","37041811000001107","Azithromycin 200mg/5ml oral suspension","Azithromycin","Azithromycin 200mg/5ml oral suspension (Mawdsley-Brooks & Company Ltd)"
"41941911000001107","37577511000001104","Azithromycin 200mg/5ml oral suspension","Azithromycin","Zithromax 200mg/5ml oral suspension (CST Pharma Ltd)"
"41941911000001107","37740911000001107","Azithromycin 200mg/5ml oral suspension","Azithromycin","Azithromycin 200mg/5ml oral suspension (CST Pharma Ltd)"
"41941911000001107","38177111000001108","Azithromycin 200mg/5ml oral suspension","Azithromycin","Zithromax 200mg/5ml oral suspension (DE Pharmaceuticals)"
"41941911000001107","38803511000001107","Azithromycin 200mg/5ml oral suspension","Azithromycin","Azithromycin 200mg/5ml oral suspension (Medihealth (Northern) Ltd)"
"41949411000001103","30611000001101","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythrocin 500 tablets (Advanz Pharma)"
"41949411000001103","5541711000001100","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythrocin 500 tablets (Dowelhurst Ltd)"
"41949411000001103","13875411000001102","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythrocin 500 tablets (DE Pharmaceuticals)"
"41949411000001103","14222611000001101","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythrocin 500 tablets (Sigma Pharmaceuticals Plc)"
"41949411000001103","16544311000001103","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythrocin 500 tablets (Stephar (U.K.) Ltd)"
"41949411000001103","17503311000001109","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythrocin 500 tablets (Mawdsley-Brooks & Company Ltd)"
"41949411000001103","17627611000001109","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythrolar 500mg tablets (Ennogen Pharma Ltd)"
"41949411000001103","18056411000001108","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythrocin 500 tablets (Lexon (UK) Ltd)"
"41949411000001103","18257211000001100","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythrocin 500 tablets (Necessity Supplies Ltd)"
"41949411000001103","22878811000001100","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythrocin 500 tablets (Waymade Healthcare Plc)"
"41949411000001103","37369811000001104","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythrocin 500 tablets (CST Pharma Ltd)"
"41949411000001103","37911611000001107","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythromycin stearate 500mg tablets (Key Pharmaceuticals Ltd)"
"41949411000001103","38215811000001104","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythromycin stearate 500mg tablets (Alliance Healthcare (Distribution) Ltd)"
"41949411000001103","40926011000001106","Erythromycin stearate 500mg tablets","Erythromycin stearate","Erythromycin stearate 500mg tablets (Ennogen Pharma Ltd)"
"41949311000001105","274611000001103","Erythromycin stearate 250mg tablets","Erythromycin stearate","Erythrocin 250 tablets (Advanz Pharma)"
"41949311000001105","17628011000001101","Erythromycin stearate 250mg tablets","Erythromycin stearate","Erythrolar 250mg tablets (Ennogen Pharma Ltd)"
"41949311000001105","37369311000001108","Erythromycin stearate 250mg tablets","Erythromycin stearate","Erythrocin 250 tablets (CST Pharma Ltd)"
"41949311000001105","37911311000001102","Erythromycin stearate 250mg tablets","Erythromycin stearate","Erythromycin stearate 250mg tablets (Key Pharmaceuticals Ltd)"
"41949311000001105","38215511000001102","Erythromycin stearate 250mg tablets","Erythromycin stearate","Erythromycin stearate 250mg tablets (Alliance Healthcare (Distribution) Ltd)"
"41949311000001105","40924711000001104","Erythromycin stearate 250mg tablets","Erythromycin stearate","Erythromycin stearate 250mg tablets (Ennogen Pharma Ltd)"
"41946511000001109","463111000001102","Clarithromycin 500mg tablets","Clarithromycin","Klaricid 500 tablets (Abbott Laboratories Ltd)"
"41946511000001109","5377411000001104","Clarithromycin 500mg tablets","Clarithromycin","Klaricid 500 tablets (Waymade Healthcare Plc)"
"41946511000001109","5459011000001106","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Dowelhurst Ltd)"
"41946511000001109","5551211000001109","Clarithromycin 500mg tablets","Clarithromycin","Klaricid 500 tablets (Dowelhurst Ltd)"
"41946511000001109","8819111000001101","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Teva UK Ltd)"
"41946511000001109","8826111000001102","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Kent Pharma (UK) Ltd)"
"41946511000001109","8915511000001104","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Viatris UK Healthcare Ltd)"
"41946511000001109","8928611000001100","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (A A H Pharmaceuticals Ltd)"
"41946511000001109","8993811000001101","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Sandoz Ltd)"
"41946511000001109","9033811000001101","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Alliance Healthcare (Distribution) Ltd)"
"41946511000001109","9038811000001106","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Sun Pharmaceutical Industries Europe B.V.)"
"41946511000001109","13745811000001102","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Tillomed Laboratories Ltd)"
"41946511000001109","13765211000001108","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Apotex UK Ltd)"
"41946511000001109","14694411000001102","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Actavis UK Ltd)"
"41946511000001109","14734611000001104","Clarithromycin 500mg tablets","Clarithromycin","Klaricid 500 tablets (Sigma Pharmaceuticals Plc)"
"41946511000001109","16551711000001104","Clarithromycin 500mg tablets","Clarithromycin","Klaricid 500 tablets (Stephar (U.K.) Ltd)"
"41946511000001109","17522611000001104","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Somex Pharma)"
"41946511000001109","17859811000001108","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Phoenix Healthcare Distribution Ltd)"
"41946511000001109","17965511000001109","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Almus Pharmaceuticals Ltd)"
"41946511000001109","18271311000001104","Clarithromycin 500mg tablets","Clarithromycin","Klaricid 500 tablets (Necessity Supplies Ltd)"
"41946511000001109","19715211000001109","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (DE Pharmaceuticals)"
"41946511000001109","20097311000001109","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Wockhardt UK Ltd)"
"41946511000001109","20165811000001103","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Accord-UK Ltd)"
"41946511000001109","21854911000001100","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Waymade Healthcare Plc)"
"41946511000001109","29789111000001103","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Sigma Pharmaceuticals Plc)"
"41946511000001109","35141111000001106","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Milpharm Ltd)"
"41946511000001109","36847211000001101","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Torrent Pharma (UK) Ltd)"
"41946511000001109","37402811000001102","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (HEC Pharm GmbH)"
"41946511000001109","38837011000001104","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Medihealth (Northern) Ltd)"
"41946511000001109","42205211000001106","Clarithromycin 500mg tablets","Clarithromycin","Clarithromycin 500mg tablets (Brown & Burk UK Ltd)"
"37083711000001108","169511000001107","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin-Duo 400/57 oral suspension (GlaxoSmithKline UK Ltd)"
"37083711000001108","5281211000001106","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin-Duo 400/57 oral suspension (Dowelhurst Ltd)"
"37083711000001108","10844111000001108","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin-Duo 400/57 oral suspension (Waymade Healthcare Plc)"
"37083711000001108","11252711000001103","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)"
"37083711000001108","13832611000001106","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin-Duo 400/57 oral suspension (DE Pharmaceuticals)"
"37083711000001108","14199011000001106","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin-Duo 400/57 oral suspension (Sigma Pharmaceuticals Plc)"
"37083711000001108","15077811000001102","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc)"
"37083711000001108","16139611000001101","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin-Duo 400/57 oral suspension (Lexon (UK) Ltd)"
"37083711000001108","16269711000001100","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin-Duo 400/57 oral suspension (Mawdsley-Brooks & Company Ltd)"
"37083711000001108","19728111000001103","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Medreich Plc)"
"37083711000001108","19876911000001100","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)"
"37083711000001108","22036711000001105","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Sandoz Ltd)"
"37083711000001108","23651411000001107","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd)"
"37083711000001108","30043911000001108","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (DE Pharmaceuticals)"
"37083711000001108","32399111000001106","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd)"
"37083711000001108","32403711000001100","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Brown & Burk UK Ltd)"
"37083711000001108","38850411000001108","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd)"
"39021311000001109","386811000001108","Co-amoxiclav 250mg/125mg dispersible tablets sugar free","Co-amoxiclav","Augmentin 375mg dispersible tablets (GlaxoSmithKline UK Ltd)"
"37083611000001104","732211000001103","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)"
"37083611000001104","931011000001106","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Teva UK Ltd)"
"37083611000001104","451111000001109","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Ranclav 250mg/62mg/5ml SF oral suspension (Ranbaxy (UK) Ltd)"
"37083611000001104","353811000001107","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd)"
"37083611000001104","526211000001103","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd)"
"37083611000001104","22211000001104","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Ranbaxy (UK) Ltd)"
"37083611000001104","866111000001100","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin 250/62 SF oral suspension (GlaxoSmithKline UK Ltd)"
"37083611000001104","394111000001107","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)"
"37083611000001104","3964011000001108","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Zentiva Pharma UK Ltd)"
"37083611000001104","4817311000001108","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd)"
